rev_id,comment,year,logged_in,ns,sample,split,attack
338891758,"`:::Oooh, ``You're wrong! You're wrong! You're wrong!``.  Why am I not impressed by your 'debate skills'.  :::First, until 3 weeks ago, I had never heard the term, ``meat puppet``.   Perhaps you're trying to make the term mean exactly what you want it to mean, no more and no less.  (Shades of Alice in Wonderland, I suppose.)  I will have to find the definition of that term.  But I view it as a problem when self-selected, biased individuals (even if there is no actual coordination involved) seem to coordinate their postings.  Dodo ran away, that's a fact.  He didn't address my actual criticisms of his actions:  he simply threw a few templates, as if that was the end of the argument.  (But, those templates were not merely mis-applied, they also did not address the entire subjects of the dispute.)  Dodo couldn't be bothered to address them, and for a 'good' (at least, for him!) reason:  If Dodo had to actually discuss his misconduct, and debate the propriety not merely of the original post, but also his own misdeeds, then Dodo would be so busy he couldn't continue his 'drive-by reversions' of peoples' articles.  Dodo was unwilling to explain why he deleted all of my edits, repeatedly.  He was unwilling to explain why he didn't wait for consensus.  Etc. :::And, it is a fact that 'nobody' addressed Dodo's (at least arguable) misconduct, even if (hypothetically) they also objected to something I did, too.  Why should that be?  There's an 'excellent' reason:  I think the kind of people who did post (self-selected, of course, one would expect) may very well have felt they were defending 'one of their own'.  I repeat my point that if I had time (and access to reversion/deletion statistics) it would probably be obvious that those persons who felt the need to speak up generally engaged in a pattern of activity similar to that of Dodo: Revert, Revert, Revert!   And, not to bother with any 'consensus'.  (``We don't need no stinkin' consensus!``).  Such persons would be fearful of 'outing' Dodo's pattern of action, and similarly fearful of someday being hit with similar criticism.  Am I wrong?  I invite somebody else to study their statistics, and explain why there's no 'pattern' there.     `",2010,True,user,blocked,train,True
699604332,`GET A LIFE DHASS HOLE!`,2016,False,user,blocked,train,True
291700035,"Why don't you fuck off? You and your templates you fucking geek. Go away into your basement and wank your cock off, thats all your good for.",2009,False,user,blocked,train,True
56784773,":: You are simply a backstabber, I was to defend you during the RfAr. While multiple socks and contributors discuss with eachothers privatly, you backstab me by cheap threats when I never did such things to you, but of course such contributors will never be threatned by backstabbers like this. I have from the beginning tried to help you, I have even proposed to boost your credibility by neutralising your propositions, I have emailed you works and proposed you to help me, and at the first occasion you backstab me for a single citation about NPOV and you. You could have requested explainations, you decided to threaten me. And true, other Armenians have indeed witnessed all this affair.",2006,True,user,blocked,train,True
431444233,He's fucking mad! Mad I tell you! Muhahahaha!!!,2011,False,article,blocked,train,True
358134178,"You, do not delete my crap. Why don't I delete your crap retard?!?!?!",2010,True,user,blocked,train,True
193806621,"*So ya think ya blocked me huh? Not really, go check out Talk:Cheerleading. But I'm done vandalizing for tonight, and probably indefinately. Go check out http://www.anticheerleading.com and find out how the activity is so sucky! Peace.",2008,True,user,blocked,train,True
319067567,You are a fucking cunt and I am going to track you down fuck head piece of shit.,2009,True,article,blocked,train,True
461697187,y do u block people u coomie and u suck like joey barton,2011,True,user,blocked,train,True
390617487,"Fuck this piece of shit called Wikipedia, it bullshit of misinformation and Zionist propaganda!",2010,False,article,blocked,train,True
248977312,"Evil blonde hair blue eyes tryin to celebrate their history, fkn crush them all, drive blonde hair blue eyes midget dick snow apes to extinction!!!",2008,False,article,blocked,train,True
615225872,Fuk off then douchbag.  This dope needs to investigated for Kleargear fraud. NEER DO WELL BLOG,2014,True,user,blocked,train,True
261335962,`    If you don't undelete the page ``Barry Dejay`` I will %$#@ you!`,2009,True,user,blocked,train,True
649642177,Please go check her instagram!!! Dumb ass how can she live in tampa when she's engaged to souray you retard!!!,2015,True,user,blocked,train,True
175148334,You wanna fuck my ass?,2007,True,user,blocked,train,True
304649123,"` ::::What is wrong with you and this extreme selective reading. If I said, ``don't breathe, when there's poison gas around``, would you actually have the audacity to claim I told you not to breathe? No, then how can you claim I said don't come to my talk page. What I said was that you shouldn't come and cite ``UN General Consensus``. I refuse to read the rest of this rubbish, if you don't know how to read common law decisions and ignore that FACT that affirmative action is considered unconstitutional (that's unrelated to government breaking the law in action) and the as of yet unrebutted statement that it is discrimination which is part of British case law. Affirmatve action can not take positive steps towards ensuring equal rights because thats not affirmative action, don't lie about the definition, it makes you look idiotic. -   `",2009,True,user,blocked,train,True
37370186,"`     {| class=``messagebox standard-talk`` |- | |This discussion page may contain comments better considered as trolling, posted in order to prompt irate replies that can then be even further ridiculed, in turn. Before you post any reply, consider how you might minimize the effects of trollish comments. Simply ignoring certain comments may be the best option. |}    And NOW-I have another NEW username and I go an my merry way despite the rude, condescending, and out-right disturbing attacks on me by a 'person' who claims to be an adult!!  Yep, that's right  has been the worst nightmare I have ever had the singular displeasure of be subjectified by.  But-in review:  I was right about the Mitchell Award, I was right about the E-2/E-3 issue, I was 'factully' correct on the Nixon article revision, and I am now just going about my business and Mr. McNeight has to just go on his way and cry over the fact that he has so much time on his hands he can call me: loud-mouthed bully, pathetic, and accuse me of threatening him.  Of courseI don't know who or where this rude creature is-but I'm sure he is simply threatened by my far superior intellectual abilities.  Further, he has had his cronies attack me on his behalf which is something I would expect from a sixth-grader.  Oh well,  I'm sure that his grand contributions to the Ford Pinto article are nearly as valuable of the article I wrote on NAVCRUIT 1133.101 the he had deleted with two hours!!  What a RUDE and disgusting action to take!!  http://en.wikipedia.org/wiki/Talk:NAVCRUIT_1133.101  Notice that the 'deletion' was made by   who also accuse me of threatening McDork from an IP address in FRANCE!!!  What a fool!!  http://en.wikipedia.org/wiki/Wikipedia_talk:Requests_for_comment/Braaad#Another_sock_puppet.3F    Perhaps people who glass heads shouldn't throw stones!!`",2006,True,user,blocked,train,True
187215310,You are a retarded Mexican cocksucking piece of fucking shit. Please go fucking kill yourself. Wikipedia admins are lower then niggers! Fuck you!,2008,True,user,blocked,train,True
526607659,We are so sorry that you have a small P3N15,2012,False,user,blocked,train,True
669836028,"Delete first ask questions later? Hmmm...butt hurt much! Here is your source, son - http://static01.nyt.com/images/2015/07/03/us/04Sanders-web-01/04Sanders-web-01-blog427.jpg He had a kid when he was that age. That is not from his current wife. Now quit fking with my edits because you're a liberal kook.",2015,False,user,blocked,train,True
151228339,"Hey Mr.  I do not take kindly to being scolded about my wikipedia edits by the likes of you, and you would be best advised not to foul my discussion page again in the future with your unsolicited and unwanted comments. Am I making myself perfectly clear?",2007,False,user,blocked,train,True
297251406,Unblock because over 5 dozen people can prove that david is a fucking faggot.  Not to mention that atheists are sub humans.  Kthnxbai.,2009,True,user,blocked,train,True
439438024,", I hope you're on the next plane just so we can erase all record of what they did to you the way you are trying to revise this history.  Asshole.",2011,False,user,blocked,train,True
562915344,You are a useless prick. Die of aids,2013,False,user,blocked,train,True
222519260,Alison is a DOUCHEBAG.,2008,False,user,blocked,train,True
278323000,'''FUCK YOU ALL BITCHES,2009,True,user,blocked,train,True
492384067,This is NO place to put episodes. And think of it before you curse.I don't curse.IT'S MAH MOM WHO HECKIN' CURSE ON MAH PAGE.,2012,True,article,blocked,train,True
195252168,hey dork. Putin is a shit and i want to write it. Shut up you all and obey to the new master of wikipedia. I killed jimbo wales !,2008,True,user,blocked,train,True
385439315,Yeah 9 11 was carried out by 19 cave dwelling Muslims who are openly funded by  CIA. Even the Jundallaah terrorist leader admitted it. Wikipedia is for fact suppressing fagots like yourself.,2010,False,user,blocked,train,True
322562398,"::Tan, cut out the disingenuous (read: untrue) citing of Ratel's disagreement when he is clearly in agreement with my opinion. Do this again, you will be blocked from my adoration due your foolishness.  Where did Ratel disagree with anything I cited him as saying?  Have a verifiable source of me saying he said anything he did not?  If not, please don't call me disingenuous. Much love,",2009,True,user,blocked,train,True
113232538,oh and im not a tool i mean who uses those words now adays im no tool or are you racist and trying to say the gheto is nothing but a tool box huh hey why dont u get out of prep rock City and come down and play with the big dawgs there is no mention of London exept for 2 times and Cacrer City was mentioned from GTA3 witch is BEFORE MANHUNT to VCS they mentioned it in eve4r game seeing as London only got 2 refernces this makes it ruled out and making Cacer City and the now not made to 3D Anywhere City from GTA2 i didnt change anything ok Cat so i your gonna say junk come do it Paboso all you people need to point your fingers and say thats the bad guy this is the last time ytour gonna see  a bad guy like this so say goodnight to the badguy oh and i just almost forgot R* is in NYC ok cockroach not in London meng if you dont belve me fly down to NYC and pay a vist to Sam Houser for your self paboso,2007,True,article,blocked,train,True
596304622,"Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.",2014,False,article,blocked,train,True
